source,source_id,name,address,city,neighborhood,lat,lon,clover_url,slug,category,google_rating,review_count,ordering_status,flags
nextcard,cdcedf87-db84-46ef-8fd5-eef2d861fe22,Taj Indian Cuisine,"5701 Geary Blvd, San Francisco, CA",San Francisco,Outer Richmond,37.7800518,-122.4806201,https://taj-indian-cuisine-san-francisco.cloveronline.com,taj-indian-cuisine-san-francisco,restaurants,,,closed,
nextcard,d4e98972-e005-4c1a-a150-6aa3deeded93,Tamari Authentic,"1152 San Carlos Ave, San Carlos, CA",San Carlos,San Carlos,37.5070041,-122.2610131,https://tamari-authentic-san-carlos.cloveronline.com,tamari-authentic-san-carlos,restaurants,,,closed,coords-outside-area(recovered-by-city+slug)
nextcard,855f3f08-e917-4679-885a-81a36266e8de,Tang Bar SF,"3251 20th Ave Ste 218, San Francisco, CA",San Francisco,Stonestown,37.7277303,-122.4769749,https://tang-bar-san-francisco.cloveronline.com,tang-bar-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,8451fd1a-0d9b-4ad5-915b-5d52ca5a8c4c,Tanglad,"469 Castro St San Francisco, CA 94114 United States",San Francisco,Castro,37.761411,-122.43489,https://tanglad-san-francisco.cloveronline.com,tanglad-san-francisco,restaurants,4.9,,closed,
nextcard,73c25e79-dbdb-43ac-ae8c-4b16cb2546ba,Taqueria el Gran Amigo,"72 B Serramonte Center, Daly City, CALIFORNIA",Daly City,Daly City,37.6717834,-122.4721659,https://taqueria-el-gran-amigo-daly-city-2.cloveronline.com,taqueria-el-gran-amigo-daly-city-2,restaurants,,,closed,
nextcard,8f803757-9055-4853-bb21-6dd65d84f516,Taqueria el Gran Amigo.,"72 B Serremonte Center, Daly City, CA",Daly City,Daly City,37.671767,-122.472138,https://taqueria-el-gran-amigo-daly-city.cloveronline.com,taqueria-el-gran-amigo-daly-city,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,0c3d4da8-2477-4e9c-a873-0689d19c2aad,Taqueria las Pencas #1,"319 Baden Ave, South San Francisc, CA",South San Francisco,South San Francisco,37.6541695,-122.4113977,https://taqueria-las-pencas-south-san-francisc.cloveronline.com,taqueria-las-pencas-south-san-francisc,restaurants,,,accepting,
nextcard,f8b618b9-8f56-40c7-b3b2-4b95edb1f0d5,Taqueria Leon,"551 San Mateo Avenue, San Bruno, CALIFORNIA",San Bruno,San Bruno,37.6252856,-122.4115747,https://taqueria-leon-san-bruno.cloveronline.com,taqueria-leon-san-bruno,restaurants,,,accepting,
nextcard,f153bb99-0716-46b2-bd87-3459b02f660d,Taqueria Mayas,"2700 Broadway, Sacramento, CA",Sacramento,Pacific Heights,37.7936431,-122.4417861,https://taqueria-mayas-sacramento.cloveronline.com,taqueria-mayas-sacramento,restaurants,,,disabled,nextcard:ordering-disabled;coords-in-sf-but-address-says(Sacramento);slug-city-mismatch(sacramento)
nextcard,46f7d5f9-21eb-45b5-a387-bdef2f90d416,Taqueria Mi Durango,287 El Camino Real,San Bruno,San Bruno,37.619707,-122.410564,https://taqueria-mi-durango-san-bruno.cloveronline.com,taqueria-mi-durango-san-bruno,restaurants,5,,accepting,
nextcard,666bae66-9b50-4fb4-9b73-b73bad8ea58a,Taqueria Mi Durango II,"671 El Camino Real, S San Fran, CA",South San Francisco,South San Francisco,37.3550809,-121.9410486,https://taqueria-mi-durango-ii-s-san-francis.cloveronline.com,taqueria-mi-durango-ii-s-san-francis,restaurants,,,accepting,coords-outside-area(recovered-by-city)
nextcard,c1ed362b-19c7-4067-87c5-835d53d4e03a,Ted's Deli Inc,"1530 Howard St, San Francisco, CA",San Francisco,South of Market,37.7728774,-122.4162568,https://teds-deli-inc-san-francisco.cloveronline.com,teds-deli-inc-san-francisco,restaurants,,,accepting,
nextcard,6994f8ab-bf4a-4357-b8e3-6251e15c5a5b,The City Taqueria,"1836 Divisadero Street, San Francisco, CALIFORNIA",San Francisco,Lower Pacific Heights,37.7867393,-122.4398896,https://the-city-taqueria-san-francisco-2.cloveronline.com,the-city-taqueria-san-francisco-2,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,2b4fc29b-f528-4504-816d-51748f26e421,The City Taqueria 2,"3401 Mission St, San Francisco, CA",San Francisco,Bernal Heights,37.74200829999999,-122.4219282,https://the-city-taqueria-2-san-francisco.cloveronline.com,the-city-taqueria-2-san-francisco,restaurants,,,accepting,
nextcard,a113ff8e-c59a-4253-a0df-9e06f0b4b3ab,The Front Porch,65 29th Street,San Francisco,Bernal Heights,37.7438058,-122.4220167,https://the-front-porch-san-francisco.cloveronline.com,the-front-porch-san-francisco,restaurants,4.4,,closed,
nextcard,fd1c8cb4-0bae-40dc-973e-ee2094b5ffe1,The Korner Store Bites & Vibes,"4516 Mission St, San Francisco, CA",San Francisco,Mission Dolores,37.76105829999999,-122.4220277,https://tks-bites-vibes-san-francisco.cloveronline.com,tks-bites-vibes-san-francisco,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,0e9ac1b6-e505-4232-82b8-42f995edb027,The Original Kadoks,"6899 Mission St, Daly City, CA",Daly City,Daly City,37.69698280000001,-122.4627672,https://kadoks-daly-city-daly-city.cloveronline.com,kadoks-daly-city-daly-city,restaurants,,,accepting,
nextcard,ac5705a7-be66-4e17-8627-2ac663c51bd9,The Ravioli House,"505 Sb St, San Mateo, CA",San Mateo,San Mateo,37.56413879999999,-122.3204286,https://the-ravioli-house-san-mateo.cloveronline.com,the-ravioli-house-san-mateo,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,c3efd7aa-9438-40d5-b3d2-10d0975e3cc5,The Sub Stop Deli,"6178 Mission Street, Daly City, CALIFORNIA",Daly City,Daly City,37.7069356,-122.4587525,https://thesubstopdeli.cloveronline.com,thesubstopdeli,restaurants,,,accepting,
nextcard,44fb9557-e488-45f0-a5da-2fbbdcf54b94,Tiffany's Cafe,"3801 3rd Street #535, San Francisco, CA",San Francisco,Bayview,37.7419497,-122.3873533,https://tiffanys-cafe-san-francisco.cloveronline.com,tiffanys-cafe-san-francisco,restaurants,,,accepting,
nextcard,31d64783-c8ae-4277-9fef-dd35990cd8ea,Tikal Restaurante Y Pan,"5099 Mission Street, San Francisco, CA",San Francisco,Excelsior,37.7172968,-122.440155,https://tikal-restaurante-y-pan-san-francisco.cloveronline.com,tikal-restaurante-y-pan-san-francisco,restaurants,,,accepting,
nextcard,cf4bdd79-22e6-4677-bcdd-93705a33a561,Tiny Sushi - Oh Baby,"32 Park Plaza Drive, Daly City, CA",Daly City,Daly City,37.7012836,-122.4819828,https://tiny-sushi-oh-baby-daly-city.cloveronline.com,tiny-sushi-oh-baby-daly-city,restaurants,,,closed,
nextcard,323fd0c1-54e5-45fe-a23b-a1f56e6d828e,Toot Sweet FrozenYogurt.,"1148 San Carols Ave, San Carlos, CA",San Carlos,San Carlos,37.507054,-122.261042,https://tutti-frutti-san-carlos.cloveronline.com,tutti-frutti-san-carlos,restaurants,,,disabled,nextcard:ordering-disabled;coords-outside-area(recovered-by-city+slug)
nextcard,52c5d404-5369-4ec0-a3f8-e9b0fb2f9a84,Trisara Restaurant,211 Kearny St,San Francisco,Downtown / Union Square,37.79011,-122.403728,https://trisara-restaurant-sanfrancisco.cloveronline.com,trisara-restaurant-sanfrancisco,restaurants,,,closed,
nextcard,bc3f9f03-30f8-4c57-bc23-183eed92bb36,Two Cousins Deli,1331 Old County Rd,Belmont,Belmont,37.51879,-122.27169,https://two-cousins-deli.cloveronline.com,two-cousins-deli,restaurants,4.7,,accepting,coords-outside-area(recovered-by-city)
nextcard,5ea741e9-e322-4e24-a9d4-b2b5c67b2fc9,Unimart,"1201 Howard Street, San Francisco, CA",San Francisco,South of Market,37.7757789,-122.4115476,https://unimart-san-francisco.cloveronline.com,unimart-san-francisco,restaurants,,,closed,
nextcard,d35f0a35-ec8c-4213-abc9-de3cae4432f0,Union Square Pizza & Kit,"284 O'farrell Street, San Francisco, CA",San Francisco,Downtown / Union Square,37.7863884,-122.4094996,https://union-square-pizza-kit-san-francisco.cloveronline.com,union-square-pizza-kit-san-francisco,restaurants,,,closed,
nextcard,37205878-061f-4447-9e5e-e11635be14e6,Urbancurry,"1298 Market St, San Francisco, CA",San Francisco,Civic Center,37.7778793,-122.4163336,https://sangamstar-food-inc-san-francisco.cloveronline.com,sangamstar-food-inc-san-francisco,restaurants,,,closed,
nextcard,d00c9ad5-c9d4-415e-8a7b-bf984a996ea8,Van Ness Cafe & Gyros,"826 Van Ness Avenue, San Francisco, CA",San Francisco,Tenderloin,37.7833224,-122.420602,https://van-ness-cafe-gyros-san-francisco.cloveronline.com,van-ness-cafe-gyros-san-francisco,restaurants,,,closed,
nextcard,3d5342e0-8bce-4f75-8593-78bbee0722cc,Vega Pizzeria,"419 Cortland Avenue, San Francisco, CA",San Francisco,Bernal Heights,37.7393226,-122.4174595,https://vega-san-francisco.cloveronline.com,vega-san-francisco,restaurants,,,closed,
nextcard,93e67302-c6e9-4dcd-961a-82c4359dabed,Xiloa Cafe,"7370 Mission Street, Daly City, CA",Daly City,Daly City,37.6903543,-122.466063,https://cafe-xiloa-daly-city.cloveronline.com,cafe-xiloa-daly-city,restaurants,,,disabled,nextcard:ordering-disabled
nextcard,635cbc39-eaef-4e8b-898d-5e2d4b0169ba,Ya-Ua Boba,"1090 Alameda De Las Pulg, Belmont, CA",Belmont,Belmont,37.523095,-122.3017941,https://yaua-boba-belmont.cloveronline.com,yaua-boba-belmont,restaurants,,,accepting,
nextcard,41700b00-5e6e-42b8-aa07-a941d5f5f7c8,Yarsa Nepalese Cuisine,1310 Grant Ave,San Francisco,North Beach,37.799025,-122.407219,https://yarsa-nepalese-cuisine-san-francisco.cloveronline.com,yarsa-nepalese-cuisine-san-francisco,restaurants,,,closed,
nextcard,7a7f2e93-8f84-4b85-9782-d38284267658,Yemen Cafe & Restaurant,"13112 San Pablo Ave, Richmond, CA",Richmond,Richmond,37.9502883,-122.3305476,https://yemen-cafe-restaurant.cloveronline.com,yemen-cafe-restaurant,restaurants,,,accepting,
nextcard,b3ce7b01-eb7e-4ae6-94ff-78481363a657,Yifang Taiwan Fruit Tea (Inner Sunset),"645 Irving Street, San Francisco, CA",San Francisco,Inner Sunset,37.7639767,-122.4649899,https://yifanginnersunset.cloveronline.com,yifanginnersunset,restaurants,,,closed,
nextcard,e6b71ceb-9b45-4f35-b089-1fab280df49a,YiFang Taiwan Fruit Tea (Japantown),"1737 Post St # 367, San Francisco, CA",San Francisco,Japantown,37.7851259,-122.4302905,https://yifangfruittea.cloveronline.com,yifangfruittea,restaurants,,,closed,
nextcard,d95e4781-f57e-46a7-97f1-abeedf08d255,Yonkers Cafe,3815 Noriega St,San Francisco,Outer Sunset,37.752833,-122.504694,https://yonkers-cafe-sf.cloveronline.com,yonkers-cafe-sf,restaurants,,,accepting,
nextcard,349fe25c-0434-487b-a1ae-5522584a7bb2,Yoshi Ramen & Sushi,"127h Serramonte Ctr, Daly City, CA",Daly City,Daly City,37.6710529,-122.4703651,https://yoshi-ramen-sushi-daly-city.cloveronline.com,yoshi-ramen-sushi-daly-city,restaurants,,,disabled,nextcard:ordering-disabled
